article_id,condition,prompt_id,run,source,title,school_type,state,bias_score,justification,input_tokens,output_tokens
"laxleader--2021-05-10--Madera sees 39,600 nonfarm payroll employees in March",,,,laxleader,"Madera sees 39,600 nonfarm payroll employees in March",,,0,"Article is purely factual, presenting employment statistics from the U.S. Bureau of Labor Statistics with no editorial language, bias, or selective framing of competing perspectives.",947,54
sanfransun--2021-05-10--California collected 3.9% more in insurance premiums sales tax in 2020,,,,sanfransun,California collected 3.9% more in insurance premiums sales tax in 2020,,,0,"Article presents factual data about California tax collections with neutral language, proper attribution to the Census Bureau, includes a methodological note about classification differences, and contains no editorial framing or selective emphasis.",961,59
wcalabamanews--2021-05-10--213 seniors over 79 who were in US test positive for COVID-19 during week ending March 5,,,,wcalabamanews,213 seniors over 79 who were in US test positive for COVID-19 during week ending March 5,,,0,"Article presents factual data from CDC and medical organizations with no editorializing, charged language, or selective framing; reports statistics objectively without advocacy or interpretation.",983,53
grandcanyontimes--2021-04-09--Arizona House to consider controversial voter ID bill,,,,grandcanyontimes,Arizona House to consider controversial voter ID bill,,,1,"Nearly neutral reporting with balanced presentation of both sides; the article quotes the bill's supporter, explains the policy, and includes opposing perspectives, though the framing 'facing claims of voter suppression' in the lede slightly emphasizes the opposition's concern without immediate context.",1195,75
coachellatoday--2021-05-10--Flu testing decreases by 15.4% during week ending April 17,,,,coachellatoday,Flu testing decreases by 15.4% during week ending April 17,,,0,"Article presents factual data from CDC with straightforward reporting of statistics, comparisons, and methodology without editorial language, charged framing, or selective omission of relevant information.",1042,55
gadsdentoday--2021-05-10--U.S. health care construction spending up 3.79% from May to June 2020,,,,gadsdentoday,U.S. health care construction spending up 3.79% from May to June 2020,,,0,"Article presents factual statistics from the U.S. Census Bureau with neutral language, clear definitions of what is included in the data, and explanation of methodology with no editorial framing or selective emphasis.",973,60
eastventuranews--2021-05-10--Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,,eastventuranews,Inventories in material handling equipment manufacturing industry climb 0.6 percent in January,,,0,"Article is purely factual, presenting Census Bureau statistics with objective language, no editorial framing, and explains the data collection methodology without advocacy or selective emphasis.",1037,51
selatimes--2021-05-10--Mining industry Q3 net sales down 33.1%,,,,selatimes,Mining industry Q3 net sales down 33.1%,,,0,"Article presents factual information from the U.S. Census Bureau with clear sourcing, neutral language, and no editorial framing or selective emphasis favoring any perspective.",962,54
eastalamedanews--2021-05-11--California collected $66.7 million in taxes on alcoholic beverages licenses in 2020,,,,eastalamedanews,California collected $66.7 million in taxes on alcoholic beverages licenses in 2020,,,0,"Article is purely factual, presenting statistical data from the U.S. Census Bureau with no editorializing, charged language, or selective framing of information.",964,53
"sacramentostandard--2021-05-10--Approximately 923,000 homes sold in the United States in January 2021",,,,sacramentostandard,"Approximately 923,000 homes sold in the United States in January 2021",,,0,"The article is purely factual, reporting government statistics from official sources (Census Bureau and HUD) without editorial commentary, emotional language, or bias toward any perspective.",961,53
imperialcanews--2021-05-10--People testing positive for type A influenza as reported to the CDC in the United States shrank by 1,,,,imperialcanews,People testing positive for type A influenza as reported to the CDC in the United States shrank by 15.4% between week ending April 17 and April 24,,,0,"The article presents factual, objective reporting of CDC influenza data with specific percentages and numerical comparisons, neutral language, and transparent acknowledgment of data limitations without editorial framing or selective emphasis favoring any perspective.",954,64
norcalrecord--2021-05-10--FOX ROTHSCHILD LLP: Hitting the Gas: 2021 Auto Dealership Outlook,,,,norcalrecord,FOX ROTHSCHILD LLP: Hitting the Gas: 2021 Auto Dealership Outlook,,,0,"Article is purely factual and neutral, presenting a straightforward description of a legal firm's outlook piece on automotive dealership transactions with no charged language, editorial framing, or bias toward any perspective.",907,60
stanislausnews--2021-05-10--California deaths did not exceed death expectancy during week ending March 27,,,,stanislausnews,California deaths did not exceed death expectancy during week ending March 27,,,0,"Article presents factual information from CDC and UCSF research with neutral language, provides definitions of key terms, and includes a balanced expert quote without editorial framing or advocacy.",1018,56
sanfransun--2021-05-10--Nancy Johnson donates $75 to Nancy Pelosi's campaign committee in Q3 2020,,,,sanfransun,Nancy Johnson donates $75 to Nancy Pelosi's campaign committee in Q3 2020,,,0,"The article is purely factual, reporting a specific donation amount from FEC data with neutral language and context about donation regulations, without any editorial framing or bias.",925,53
